Cust_num,Region,Age,Order_Quantity,Customer_Type,Improvement_Area,Overall_Satisfaction
2499,SOUTH,45,73,Non_Prime,Product Quality,1
2500,EAST,60,10,Non_Prime,Packing & Shipping,0
2501,SOUTH,38,52,Non_Prime,Website UI,1
2502,WEST,30,5,Prime,Product Quality,0
2503,NORTH,69,34,Non_Prime,Packing & Shipping,0
2504,NORTH,36,55,Non_Prime,Packing & Shipping,1
2505,SOUTH,42,98,Prime,Packing & Shipping,1
2506,NORTH,37,74,Prime,Packing & Shipping,1
2507,SOUTH,32,37,Prime,Product Quality,1
2508,WEST,40,81,Non_Prime,Product Quality,1
2509,NORTH,41,28,Non_Prime,Packing & Shipping,0
2510,WEST,54,28,Prime,Packing & Shipping,0
2511,NORTH,54,26,Prime,Product Quality,0
2512,EAST,45,30,Prime,Packing & Shipping,1
2513,EAST,22,76,Prime,Product Quality,1
2514,SOUTH,30,70,Prime,Product Quality,1
2515,EAST,30,44,Prime,Product Quality,1
2516,NORTH,48,35,Non_Prime,Website UI,0
2517,SOUTH,34,55,Prime,Website UI,1
2518,EAST,66,25,Non_Prime,Website UI,0
2519,SOUTH,31,93,Prime,Website UI,1
2520,NORTH,59,36,Prime,Packing & Shipping,0
2521,NORTH,45,31,Non_Prime,Packing & Shipping,0
2522,NORTH,69,35,Prime,Packing & Shipping,0
2523,WEST,45,8,Prime,Product Quality,0
2524,WEST,67,32,Prime,Product Quality,0
2525,SOUTH,61,38,Non_Prime,Product Quality,0
2526,WEST,37,31,Prime,Product Quality,0
2527,EAST,70,35,Prime,Packing & Shipping,0
2528,SOUTH,69,25,Non_Prime,Website UI,0
2529,EAST,64,36,Non_Prime,Website UI,0
2530,WEST,61,21,Non_Prime,Website UI,0
2531,WEST,56,23,Non_Prime,Website UI,0
2532,NORTH,36,6,Non_Prime,Product Quality,0
2533,SOUTH,65,5,Non_Prime,Website UI,0
2534,WEST,35,66,Prime,Product Quality,1
2535,EAST,54,10,Prime,Product Quality,0
2536,WEST,37,26,Prime,Product Quality,0
2537,SOUTH,41,63,Prime,Packing & Shipping,1
2538,SOUTH,39,46,Prime,Packing & Shipping,1
2539,SOUTH,62,30,Non_Prime,Website UI,0
2540,NORTH,38,59,Prime,Product Quality,1
2541,EAST,39,81,Prime,Website UI,1
2542,WEST,34,77,Prime,Product Quality,1
2543,EAST,52,19,Prime,Product Quality,0
2544,NORTH,35,30,Prime,Packing & Shipping,0
2545,SOUTH,55,14,Non_Prime,Packing & Shipping,0
2546,SOUTH,41,55,Prime,Website UI,1
2547,SOUTH,19,42,Prime,Packing & Shipping,1
2548,NORTH,43,40,Prime,Packing & Shipping,0
2549,WEST,27,79,Non_Prime,Packing & Shipping,1
2550,NORTH,65,12,Non_Prime,Website UI,0
2551,WEST,60,18,Non_Prime,Product Quality,0
2552,EAST,42,100,Prime,Product Quality,1
2553,WEST,62,28,Non_Prime,Product Quality,0
2554,NORTH,30,57,Non_Prime,Product Quality,1
2555,WEST,34,67,Non_Prime,Product Quality,1
2556,WEST,56,26,Non_Prime,Packing & Shipping,0
2557,EAST,40,26,Non_Prime,Product Quality,0
2558,NORTH,23,93,Prime,Packing & Shipping,1
2559,NORTH,26,79,Prime,Packing & Shipping,1
2560,NORTH,55,26,Non_Prime,Product Quality,0
2561,NORTH,49,5,Non_Prime,Packing & Shipping,0
2562,WEST,35,21,Non_Prime,Product Quality,0
2563,NORTH,60,17,Non_Prime,Website UI,0
2564,SOUTH,41,8,Prime,Packing & Shipping,0
2565,SOUTH,63,7,Prime,Packing & Shipping,0
2566,WEST,42,48,Prime,Product Quality,1
2567,SOUTH,50,37,Prime,Website UI,0
2568,SOUTH,62,13,Non_Prime,Website UI,0
2569,SOUTH,43,7,Non_Prime,Website UI,0
2570,WEST,35,31,Non_Prime,Website UI,0
2571,EAST,22,41,Non_Prime,Product Quality,1
2572,NORTH,36,35,Prime,Packing & Shipping,1
2573,NORTH,27,67,Non_Prime,Product Quality,1
2574,SOUTH,36,52,Non_Prime,Website UI,1
2575,WEST,27,79,Prime,Website UI,1
2576,SOUTH,35,33,Prime,Packing & Shipping,0
2577,NORTH,40,91,Non_Prime,Product Quality,1
2578,SOUTH,40,19,Non_Prime,Product Quality,0
2579,WEST,63,23,Prime,Packing & Shipping,0
2580,NORTH,28,45,Prime,Packing & Shipping,1
2581,SOUTH,66,12,Prime,Product Quality,0
2582,EAST,41,11,Non_Prime,Packing & Shipping,0
2583,WEST,41,73,Prime,Packing & Shipping,1
2584,WEST,52,25,Non_Prime,Website UI,0
2585,SOUTH,70,22,Non_Prime,Packing & Shipping,0
2586,EAST,63,24,Non_Prime,Product Quality,0
2587,NORTH,69,28,Prime,Packing & Shipping,0
2588,SOUTH,43,34,Prime,Product Quality,1
2589,EAST,32,37,Non_Prime,Packing & Shipping,0
2590,NORTH,65,6,Non_Prime,Product Quality,0
2591,EAST,39,38,Prime,Product Quality,0
2592,SOUTH,51,15,Non_Prime,Product Quality,0
2593,SOUTH,47,34,Non_Prime,Product Quality,0
2594,NORTH,28,30,Prime,Product Quality,1
2595,WEST,35,32,Non_Prime,Packing & Shipping,0
2596,SOUTH,20,49,Non_Prime,Website UI,1
2597,EAST,38,41,Prime,Product Quality,0
2598,SOUTH,33,63,Non_Prime,Product Quality,0
2599,NORTH,38,39,Prime,Packing & Shipping,1
2600,NORTH,43,100,Prime,Website UI,0
2601,WEST,40,34,Non_Prime,Product Quality,1
2602,NORTH,42,64,Prime,Website UI,0
2603,SOUTH,37,35,Prime,Product Quality,0
2604,NORTH,24,58,Prime,Product Quality,1
2605,SOUTH,36,77,Prime,Website UI,1
2606,WEST,24,98,Prime,Website UI,1
2607,NORTH,54,25,Non_Prime,Product Quality,0
2608,NORTH,67,10,Prime,Website UI,0
2609,NORTH,39,31,Prime,Packing & Shipping,0
2610,EAST,46,14,Non_Prime,Product Quality,1
2611,SOUTH,24,85,Prime,Website UI,1
2612,SOUTH,36,54,Prime,Packing & Shipping,1
2613,SOUTH,43,19,Prime,Product Quality,0
2614,WEST,24,99,Non_Prime,Packing & Shipping,1
2615,EAST,40,12,Prime,Packing & Shipping,0
2616,SOUTH,29,97,Prime,Website UI,1
2617,WEST,48,27,Prime,Packing & Shipping,0
2618,WEST,36,38,Prime,Product Quality,1
2619,NORTH,40,51,Prime,Website UI,1
2620,WEST,40,45,Prime,Packing & Shipping,1
2621,NORTH,60,27,Non_Prime,Website UI,0
2622,SOUTH,40,71,Prime,Product Quality,1
2623,NORTH,64,19,Prime,Product Quality,0
2624,NORTH,30,33,Non_Prime,Website UI,0
2625,NORTH,33,56,Prime,Product Quality,1
2626,SOUTH,18,59,Prime,Website UI,1
2627,SOUTH,53,34,Non_Prime,Product Quality,0
2628,SOUTH,25,34,Prime,Product Quality,1
2629,SOUTH,58,22,Non_Prime,Product Quality,0
2630,SOUTH,20,57,Prime,Product Quality,1
2631,NORTH,24,90,Prime,Product Quality,1
2632,WEST,22,54,Prime,Packing & Shipping,1
2633,NORTH,38,34,Non_Prime,Website UI,0
2634,SOUTH,31,16,Non_Prime,Product Quality,0
2635,WEST,35,16,Non_Prime,Website UI,0
2636,SOUTH,31,77,Prime,Packing & Shipping,1
2637,WEST,31,40,Prime,Product Quality,0
2638,NORTH,29,90,Prime,Website UI,1
2639,SOUTH,52,24,Non_Prime,Product Quality,0
2640,WEST,45,31,Non_Prime,Website UI,0
2641,EAST,51,8,Non_Prime,Packing & Shipping,0
2642,NORTH,40,12,Non_Prime,Website UI,0
2643,SOUTH,25,59,Non_Prime,Packing & Shipping,1
2644,NORTH,39,24,Prime,Product Quality,0
2645,WEST,62,20,Prime,Website UI,0
2646,WEST,44,20,Prime,Website UI,0
2647,WEST,29,59,Prime,Product Quality,1
2648,EAST,24,66,Prime,Packing & Shipping,1
2649,SOUTH,35,35,Prime,Product Quality,1
2650,SOUTH,67,7,Prime,Packing & Shipping,0
2651,WEST,69,24,Prime,Product Quality,0
2652,NORTH,31,66,Non_Prime,Product Quality,1
2653,SOUTH,39,33,Prime,Website UI,1
2654,WEST,31,53,Prime,Product Quality,1
2655,SOUTH,38,26,Prime,Packing & Shipping,0
2656,EAST,57,36,Non_Prime,Packing & Shipping,0
2657,EAST,58,19,Prime,Packing & Shipping,0
2658,SOUTH,53,23,Non_Prime,Product Quality,0
2659,EAST,39,28,Non_Prime,Product Quality,0
2660,WEST,35,10,Prime,Packing & Shipping,0
2661,SOUTH,33,29,Non_Prime,Packing & Shipping,0
2662,EAST,28,88,Prime,Product Quality,1
2663,SOUTH,41,36,Prime,Product Quality,0
2664,SOUTH,36,72,Prime,Website UI,1
2665,SOUTH,66,31,Non_Prime,Product Quality,0
2666,SOUTH,60,6,Prime,Packing & Shipping,0
2667,SOUTH,43,19,Non_Prime,Website UI,0
2668,WEST,43,35,Non_Prime,Product Quality,0
2669,EAST,58,27,Non_Prime,Product Quality,0
2670,WEST,33,66,Prime,Packing & Shipping,1
2671,SOUTH,62,25,Non_Prime,Packing & Shipping,0
2672,EAST,37,94,Prime,Website UI,1
2673,WEST,58,10,Non_Prime,Packing & Shipping,0
2674,WEST,39,22,Prime,Product Quality,0
2675,EAST,58,5,Prime,Website UI,0
2676,NORTH,70,14,Prime,Product Quality,0
2677,EAST,48,12,Non_Prime,Product Quality,0
2678,NORTH,64,37,Non_Prime,Packing & Shipping,0
2679,WEST,38,13,Non_Prime,Product Quality,0
2680,SOUTH,33,14,Prime,Packing & Shipping,0
2681,NORTH,33,20,Prime,Website UI,0
2682,SOUTH,28,34,Prime,Website UI,1
2683,WEST,33,92,Prime,Packing & Shipping,1
2684,SOUTH,41,96,Non_Prime,Packing & Shipping,1
2685,SOUTH,50,28,Non_Prime,Packing & Shipping,0
2686,EAST,61,17,Non_Prime,Website UI,0
2687,SOUTH,31,29,Prime,Packing & Shipping,0
2688,WEST,24,30,Prime,Website UI,1
2689,SOUTH,55,31,Prime,Website UI,0
2690,SOUTH,33,80,Prime,Product Quality,1
2691,NORTH,19,47,Non_Prime,Product Quality,1
2692,NORTH,39,61,Prime,Packing & Shipping,1
2693,NORTH,32,55,Prime,Website UI,1
2694,EAST,69,24,Prime,Packing & Shipping,0
2695,NORTH,69,6,Non_Prime,Product Quality,0
2696,NORTH,61,14,Non_Prime,Product Quality,0
2697,SOUTH,35,23,Non_Prime,Packing & Shipping,0
2698,NORTH,37,45,Non_Prime,Packing & Shipping,1
2699,NORTH,52,36,Prime,Packing & Shipping,0
2700,NORTH,35,59,Prime,Website UI,1
2701,EAST,43,68,Prime,Product Quality,1
2702,SOUTH,41,23,Prime,Product Quality,0
2703,NORTH,69,21,Non_Prime,Product Quality,0
2704,WEST,68,24,Non_Prime,Packing & Shipping,0
2705,SOUTH,25,35,Non_Prime,Packing & Shipping,1
2706,SOUTH,58,15,Non_Prime,Packing & Shipping,0
2707,SOUTH,31,48,Non_Prime,Website UI,1
2708,SOUTH,65,23,Non_Prime,Website UI,0
2709,NORTH,54,15,Non_Prime,Packing & Shipping,0
2710,NORTH,31,51,Prime,Product Quality,1
2711,NORTH,33,85,Prime,Product Quality,1
2712,SOUTH,44,71,Prime,Website UI,1
2713,WEST,59,9,Prime,Packing & Shipping,0
2714,WEST,52,21,Prime,Product Quality,0
2715,NORTH,31,33,Prime,Packing & Shipping,0
2716,SOUTH,38,41,Prime,Website UI,1
2717,SOUTH,65,6,Prime,Product Quality,0
2718,SOUTH,47,26,Non_Prime,Packing & Shipping,0
2719,WEST,55,18,Prime,Website UI,0
2720,WEST,49,21,Non_Prime,Packing & Shipping,0
2721,NORTH,34,90,Prime,Website UI,1
2722,NORTH,34,68,Prime,Website UI,1
2723,WEST,60,22,Non_Prime,Website UI,0
2724,WEST,20,92,Non_Prime,Packing & Shipping,1
2725,WEST,69,21,Non_Prime,Website UI,0
2726,WEST,50,13,Non_Prime,Packing & Shipping,0
2727,WEST,54,29,Non_Prime,Packing & Shipping,0
2728,SOUTH,25,57,Prime,Packing & Shipping,1
2729,WEST,49,31,Non_Prime,Website UI,0
2730,WEST,38,5,Prime,Website UI,0
2731,WEST,30,20,Prime,Website UI,0
2732,SOUTH,32,72,Non_Prime,Packing & Shipping,1
2733,SOUTH,19,62,Prime,Product Quality,1
2734,WEST,58,22,Prime,Website UI,0
2735,SOUTH,41,29,Prime,Product Quality,0
2736,NORTH,66,29,Prime,Packing & Shipping,0
2737,WEST,60,38,Prime,Product Quality,0
2738,WEST,43,57,Prime,Website UI,1
2739,EAST,19,37,Prime,Packing & Shipping,1
2740,SOUTH,68,39,Non_Prime,Packing & Shipping,0
2741,NORTH,34,15,Non_Prime,Packing & Shipping,0
2742,SOUTH,41,10,Non_Prime,Packing & Shipping,0
2743,NORTH,22,99,Non_Prime,Packing & Shipping,1
2744,EAST,31,48,Prime,Packing & Shipping,1
2745,EAST,31,11,Prime,Packing & Shipping,0
2746,WEST,43,84,Prime,Website UI,1
2747,NORTH,42,96,Prime,Product Quality,1
2748,NORTH,60,35,Non_Prime,Website UI,0
2749,SOUTH,41,21,Non_Prime,Website UI,0
2750,WEST,33,35,Non_Prime,Website UI,0
2751,SOUTH,39,37,Prime,Product Quality,1
2752,WEST,34,11,Non_Prime,Packing & Shipping,0
2753,NORTH,40,53,Prime,Packing & Shipping,1
2754,SOUTH,30,37,Non_Prime,Website UI,0
2755,EAST,60,27,Non_Prime,Packing & Shipping,0
2756,WEST,48,32,Non_Prime,Website UI,0
2757,SOUTH,54,35,Prime,Packing & Shipping,0
2758,WEST,39,10,Non_Prime,Packing & Shipping,0
2759,NORTH,47,22,Non_Prime,Website UI,0
2760,EAST,70,20,Non_Prime,Website UI,0
2761,NORTH,70,35,Non_Prime,Product Quality,0
2762,WEST,33,83,Prime,Packing & Shipping,1
2763,SOUTH,63,23,Non_Prime,Website UI,0
2764,WEST,21,42,Prime,Website UI,1
2765,SOUTH,30,76,Prime,Packing & Shipping,1
2766,SOUTH,29,95,Prime,Website UI,1
2767,EAST,33,29,Non_Prime,Product Quality,0
2768,SOUTH,37,32,Prime,Packing & Shipping,1
2769,WEST,31,69,Prime,Product Quality,1
2770,NORTH,54,37,Non_Prime,Website UI,0
2771,NORTH,39,5,Non_Prime,Packing & Shipping,0
2772,SOUTH,52,10,Non_Prime,Product Quality,0
2773,NORTH,19,63,Non_Prime,Website UI,1
2774,SOUTH,32,9,Non_Prime,Packing & Shipping,0
2775,WEST,59,24,Prime,Packing & Shipping,0
2776,EAST,49,7,Non_Prime,Packing & Shipping,0
2777,WEST,60,30,Non_Prime,Packing & Shipping,0
2778,EAST,20,98,Prime,Website UI,1
2779,NORTH,66,27,Prime,Product Quality,0
2780,EAST,44,97,Prime,Product Quality,1
2781,SOUTH,29,65,Prime,Packing & Shipping,1
2782,NORTH,54,22,Non_Prime,Product Quality,0
2783,WEST,31,68,Prime,Website UI,1
2784,NORTH,34,23,Prime,Website UI,0
2785,WEST,68,32,Non_Prime,Packing & Shipping,0
2786,NORTH,56,22,Prime,Packing & Shipping,0
2787,WEST,68,12,Non_Prime,Website UI,0
2788,WEST,64,37,Non_Prime,Website UI,0
2789,NORTH,57,27,Prime,Website UI,0
2790,WEST,37,9,Non_Prime,Packing & Shipping,0
2791,WEST,43,38,Non_Prime,Product Quality,1
2792,EAST,51,17,Prime,Product Quality,0
2793,EAST,57,21,Non_Prime,Product Quality,0
2794,SOUTH,68,37,Non_Prime,Product Quality,0
2795,EAST,18,33,Prime,Packing & Shipping,1
2796,NORTH,23,78,Non_Prime,Product Quality,1
2797,WEST,41,37,Non_Prime,Packing & Shipping,0
2798,WEST,18,89,Prime,Packing & Shipping,1
2799,SOUTH,44,34,Non_Prime,Website UI,0
2800,SOUTH,53,5,Prime,Packing & Shipping,0
2801,WEST,43,43,Prime,Product Quality,1
2802,NORTH,33,33,Non_Prime,Product Quality,0
2803,WEST,59,6,Non_Prime,Website UI,0
2804,SOUTH,39,16,Non_Prime,Website UI,0
2805,WEST,33,93,Prime,Packing & Shipping,1
2806,NORTH,68,29,Prime,Website UI,0
2807,SOUTH,27,80,Prime,Packing & Shipping,1
2808,WEST,62,20,Non_Prime,Packing & Shipping,0
2809,SOUTH,39,76,Prime,Website UI,1
2810,WEST,34,6,Prime,Website UI,0
2811,WEST,50,33,Non_Prime,Product Quality,0
2812,WEST,32,72,Prime,Product Quality,1
2813,EAST,47,21,Non_Prime,Packing & Shipping,0
2814,SOUTH,58,26,Non_Prime,Packing & Shipping,0
2815,EAST,45,45,Prime,Packing & Shipping,1
2816,WEST,30,13,Non_Prime,Product Quality,0
2817,NORTH,38,94,Prime,Website UI,1
2818,NORTH,47,18,Non_Prime,Packing & Shipping,0
2819,WEST,61,14,Non_Prime,Website UI,0
2820,EAST,44,33,Non_Prime,Packing & Shipping,0
2821,SOUTH,45,6,Non_Prime,Website UI,0
2822,WEST,26,45,Prime,Website UI,1
2823,SOUTH,27,44,Prime,Packing & Shipping,1
2824,SOUTH,70,5,Non_Prime,Product Quality,0
2825,SOUTH,19,74,Non_Prime,Product Quality,1
2826,SOUTH,46,6,Prime,Packing & Shipping,0
2827,EAST,53,7,Prime,Packing & Shipping,0
2828,SOUTH,31,52,Non_Prime,Packing & Shipping,1
2829,WEST,39,92,Prime,Packing & Shipping,1
2830,NORTH,22,32,Prime,Packing & Shipping,1
2831,EAST,50,38,Prime,Website UI,0
2832,EAST,35,76,Prime,Product Quality,1
2833,WEST,23,62,Prime,Packing & Shipping,1
2834,WEST,47,26,Non_Prime,Product Quality,0
2835,SOUTH,57,15,Prime,Packing & Shipping,0
2836,WEST,26,83,Non_Prime,Packing & Shipping,1
2837,NORTH,34,76,Prime,Packing & Shipping,1
2838,SOUTH,25,86,Prime,Product Quality,1
2839,NORTH,22,77,Prime,Product Quality,1
2840,WEST,44,15,Non_Prime,Packing & Shipping,0
2841,WEST,68,38,Non_Prime,Packing & Shipping,0
2842,WEST,60,27,Prime,Website UI,0
2843,EAST,45,32,Prime,Product Quality,0
2844,SOUTH,35,96,Prime,Product Quality,1
2845,WEST,34,37,Non_Prime,Packing & Shipping,0
2846,SOUTH,33,82,Prime,Product Quality,1
2847,NORTH,54,19,Non_Prime,Product Quality,0
2848,WEST,19,100,Non_Prime,Packing & Shipping,1
2849,WEST,24,35,Prime,Website UI,1
2850,SOUTH,43,100,Prime,Website UI,1
2851,SOUTH,41,41,Prime,Product Quality,1
2852,SOUTH,26,93,Prime,Product Quality,1
2853,SOUTH,29,56,Prime,Website UI,1
2854,NORTH,27,35,Prime,Website UI,1
2855,SOUTH,45,33,Non_Prime,Packing & Shipping,0
2856,NORTH,47,38,Non_Prime,Website UI,0
2857,EAST,39,48,Non_Prime,Packing & Shipping,1
2858,SOUTH,57,19,Non_Prime,Website UI,0
2859,WEST,65,10,Prime,Website UI,0
2860,SOUTH,30,75,Prime,Product Quality,1
2861,NORTH,44,62,Prime,Packing & Shipping,1
2862,EAST,31,53,Prime,Product Quality,1
2863,NORTH,45,45,Prime,Website UI,1
2864,SOUTH,61,24,Non_Prime,Product Quality,0
2865,EAST,43,96,Prime,Product Quality,1
2866,WEST,40,65,Prime,Packing & Shipping,1
2867,SOUTH,68,30,Non_Prime,Packing & Shipping,0
2868,SOUTH,51,11,Prime,Packing & Shipping,0
2869,NORTH,60,10,Non_Prime,Product Quality,0
2870,NORTH,22,34,Prime,Product Quality,1
2871,EAST,26,65,Prime,Website UI,1
2872,WEST,58,10,Prime,Product Quality,0
2873,NORTH,48,32,Prime,Website UI,0
2874,WEST,33,33,Prime,Website UI,1
2875,EAST,29,53,Prime,Packing & Shipping,1
2876,NORTH,36,44,Prime,Website UI,1
2877,WEST,33,42,Prime,Product Quality,1
2878,SOUTH,55,35,Prime,Website UI,0
2879,NORTH,34,31,Prime,Product Quality,1
2880,SOUTH,35,62,Prime,Packing & Shipping,1
2881,WEST,24,99,Prime,Website UI,1
2882,NORTH,50,24,Non_Prime,Product Quality,0
2883,WEST,58,36,Non_Prime,Product Quality,0
2884,WEST,61,18,Non_Prime,Website UI,0
2885,SOUTH,37,72,Prime,Packing & Shipping,1
2886,SOUTH,29,87,Prime,Product Quality,1
2887,NORTH,37,28,Non_Prime,Packing & Shipping,0
2888,SOUTH,68,38,Prime,Product Quality,0
2889,WEST,30,9,Prime,Website UI,0
2890,WEST,51,40,Prime,Product Quality,0
2891,SOUTH,56,18,Non_Prime,Product Quality,0
2892,SOUTH,44,92,Prime,Product Quality,1
2893,NORTH,46,26,Non_Prime,Packing & Shipping,0
2894,EAST,39,57,Prime,Website UI,1
2895,WEST,34,35,Prime,Product Quality,1
2896,SOUTH,26,78,Prime,Packing & Shipping,1
2897,SOUTH,68,24,Prime,Packing & Shipping,0
2898,NORTH,18,76,Prime,Website UI,1
2899,WEST,27,58,Prime,Product Quality,1
2900,EAST,32,64,Prime,Website UI,1
2901,SOUTH,37,63,Prime,Packing & Shipping,1
2902,EAST,63,32,Non_Prime,Product Quality,0
2903,WEST,47,33,Prime,Website UI,0
2904,NORTH,61,14,Non_Prime,Product Quality,0
2905,NORTH,37,27,Prime,Packing & Shipping,0
2906,EAST,22,45,Prime,Packing & Shipping,1
2907,WEST,31,40,Prime,Product Quality,0
2908,WEST,34,76,Prime,Product Quality,1
2909,EAST,67,20,Prime,Website UI,0
2910,NORTH,27,75,Prime,Website UI,1
2911,SOUTH,19,34,Prime,Website UI,1
2912,WEST,36,21,Non_Prime,Packing & Shipping,0
2913,WEST,23,51,Non_Prime,Website UI,1
2914,WEST,27,74,Prime,Product Quality,1
2915,EAST,62,20,Prime,Product Quality,0
2916,SOUTH,40,19,Prime,Website UI,0
2917,SOUTH,67,19,Non_Prime,Packing & Shipping,0
2918,SOUTH,45,6,Prime,Website UI,0
2919,SOUTH,70,15,Non_Prime,Product Quality,0
2920,NORTH,32,38,Non_Prime,Website UI,0
2921,EAST,32,6,Non_Prime,Product Quality,0
2922,SOUTH,19,93,Non_Prime,Website UI,1
2923,SOUTH,64,38,Non_Prime,Packing & Shipping,0
2924,SOUTH,42,20,Non_Prime,Website UI,0
2925,SOUTH,37,25,Non_Prime,Packing & Shipping,0
2926,NORTH,34,38,Prime,Product Quality,0
2927,NORTH,40,36,Non_Prime,Product Quality,0
2928,EAST,48,39,Non_Prime,Website UI,0
2929,NORTH,51,38,Non_Prime,Packing & Shipping,0
2930,EAST,52,19,Non_Prime,Website UI,0
2931,SOUTH,36,32,Prime,Website UI,1
2932,NORTH,43,35,Prime,Website UI,0
2933,NORTH,26,60,Prime,Product Quality,1
2934,WEST,39,30,Non_Prime,Website UI,1
2935,SOUTH,38,94,Prime,Product Quality,1
2936,NORTH,52,22,Non_Prime,Website UI,0
2937,WEST,70,39,Non_Prime,Product Quality,0
2938,SOUTH,40,20,Non_Prime,Product Quality,0
2939,WEST,53,29,Non_Prime,Packing & Shipping,0
2940,NORTH,62,30,Prime,Packing & Shipping,0
2941,EAST,60,34,Non_Prime,Website UI,0
2942,SOUTH,65,21,Non_Prime,Packing & Shipping,0
2943,SOUTH,27,41,Prime,Website UI,1
2944,SOUTH,33,83,Prime,Website UI,1
2945,WEST,47,6,Non_Prime,Packing & Shipping,0
2946,SOUTH,36,11,Non_Prime,Packing & Shipping,0
2947,NORTH,31,100,Prime,Product Quality,1
2948,NORTH,31,30,Prime,Product Quality,1
2949,NORTH,44,30,Prime,Product Quality,0
2950,NORTH,69,31,Non_Prime,Product Quality,0
2951,EAST,30,54,Prime,Website UI,1
2952,NORTH,20,43,Prime,Packing & Shipping,1
2953,SOUTH,43,50,Prime,Website UI,1
2954,SOUTH,39,18,Non_Prime,Packing & Shipping,0
2955,EAST,69,28,Prime,Website UI,0
2956,NORTH,51,33,Prime,Packing & Shipping,0
2957,SOUTH,25,92,Prime,Website UI,1
2958,NORTH,34,95,Non_Prime,Packing & Shipping,1
2959,SOUTH,46,36,Prime,Website UI,0
2960,WEST,35,39,Prime,Packing & Shipping,1
2961,WEST,23,61,Prime,Website UI,1
2962,EAST,58,22,Prime,Packing & Shipping,0
2963,SOUTH,39,29,Non_Prime,Website UI,0
2964,NORTH,40,28,Prime,Product Quality,0
2965,WEST,39,66,Non_Prime,Packing & Shipping,1
2966,SOUTH,40,80,Prime,Website UI,1
2967,NORTH,44,20,Prime,Packing & Shipping,0
2968,NORTH,51,34,Non_Prime,Website UI,0
2969,NORTH,37,37,Prime,Website UI,0
2970,SOUTH,63,37,Non_Prime,Packing & Shipping,0
2971,EAST,35,36,Non_Prime,Packing & Shipping,0
2972,WEST,49,6,Prime,Product Quality,0
2973,NORTH,24,64,Prime,Website UI,1
2974,NORTH,43,88,Non_Prime,Product Quality,1
2975,SOUTH,46,5,Prime,Product Quality,0
2976,NORTH,69,6,Prime,Product Quality,0
2977,EAST,41,24,Non_Prime,Packing & Shipping,0
2978,NORTH,36,42,Prime,Packing & Shipping,1
2979,EAST,48,34,Non_Prime,Website UI,0
2980,WEST,55,8,Prime,Packing & Shipping,0
2981,NORTH,34,87,Prime,Packing & Shipping,1
2982,SOUTH,22,46,Prime,Website UI,1
2983,SOUTH,36,31,Prime,Website UI,1
2984,WEST,29,33,Non_Prime,Product Quality,1
2985,EAST,18,100,Prime,Packing & Shipping,1
2986,WEST,35,64,Prime,Website UI,1
2987,SOUTH,32,90,Non_Prime,Packing & Shipping,1
2988,SOUTH,57,39,Non_Prime,Packing & Shipping,0
2989,NORTH,45,24,Prime,Product Quality,0
2990,WEST,35,86,Prime,Website UI,1
2991,NORTH,43,31,Prime,Product Quality,1
2992,SOUTH,33,18,Non_Prime,Product Quality,0
2993,WEST,70,18,Non_Prime,Packing & Shipping,0
2994,WEST,20,42,Prime,Packing & Shipping,1
2995,WEST,19,87,Non_Prime,Website UI,1
2996,SOUTH,21,78,Prime,Packing & Shipping,1
2997,WEST,35,63,Prime,Website UI,1
2998,SOUTH,40,97,Prime,Packing & Shipping,1
2999,SOUTH,34,7,Non_Prime,Website UI,0
3000,NORTH,41,45,Prime,Product Quality,1
3001,EAST,42,28,Non_Prime,Website UI,0
3002,WEST,42,35,Non_Prime,Product Quality,0
3003,EAST,41,31,Prime,Product Quality,0
3004,NORTH,50,21,Prime,Packing & Shipping,0
3005,NORTH,22,91,Non_Prime,Packing & Shipping,1
3006,SOUTH,40,17,Non_Prime,Packing & Shipping,0
3007,EAST,67,35,Non_Prime,Website UI,0
3008,NORTH,58,37,Prime,Website UI,0
3009,WEST,26,37,Prime,Website UI,1
3010,WEST,43,18,Non_Prime,Packing & Shipping,0
3011,NORTH,44,19,Non_Prime,Packing & Shipping,0
3012,NORTH,57,20,Non_Prime,Website UI,0
